Theta_now,V_trans,Lmot_RPM,Rmot_RPM,Output_lmot,Output_rmot,DN_Lmot,DN_Rmot
13.17,0.18,2.94,2.70,-104.00,-104.00,-408,-349
12.87,0.21,3.38,3.13,-97.00,-97.00,-401,-342
13.00,0.24,3.80,3.51,-124.00,-124.00,-393,-334
12.77,0.26,4.16,3.87,-126.00,-126.00,-385,-327
12.90,0.29,4.55,4.24,-137.00,-137.00,-376,-319
13.36,0.31,4.90,4.60,-153.00,-153.00,-368,-311
12.70,0.34,5.37,5.02,-136.00,-136.00,-358,-301
12.09,0.36,5.78,5.43,-118.00,-118.00,-348,-292
11.15,0.39,6.25,5.86,-88.00,-88.00,-337,-281
10.60,0.42,6.62,6.22,-89.00,-89.00,-326,-271
10.30,0.44,7.03,6.60,-97.00,-97.00,-315,-261
10.27,0.46,7.33,6.89,-111.00,-111.00,-304,-251
10.31,0.48,7.69,7.20,-115.00,-115.00,-293,-240
10.25,0.50,7.99,7.48,-124.00,-124.00,-282,-230
10.42,0.52,8.31,7.78,-142.00,-142.00,-270,-219
10.37,0.54,8.61,8.04,-165.00,-165.00,-257,-207
10.63,0.56,8.98,8.39,-173.00,-173.00,-245,-195
9.84,0.59,9.41,8.79,-202.00,-202.00,-231,-182
9.04,0.62,9.75,9.19,-172.00,-172.00,-217,-169
8.17,0.65,10.28,9.70,-202.00,-202.00,-201,-153
6.60,0.68,10.73,10.18,-183.00,-183.00,-185,-138
4.72,0.72,11.32,10.76,-151.00,-151.00,-168,-121
2.76,0.75,11.80,11.28,-127.00,-127.00,-150,-104
0.59,0.79,12.41,11.89,-102.00,-102.00,-132,-86
-1.02,0.82,12.88,12.34,-93.00,-93.00,-114,-68
-3.04,0.85,13.38,12.86,-75.00,-75.00,-95,-50
-5.25,0.88,13.75,13.20,-39.00,-39.00,-77,-33
-7.29,0.90,14.16,13.57,40.00,40.00,-58,-15
-9.13,0.92,14.39,13.78,63.00,63.00,-41,0
-11.01,0.93,14.54,13.95,87.00,87.00,-25,16
-11.20,0.92,14.51,13.91,-38.00,-38.00,-10,30
-11.13,0.92,14.47,13.87,-56.00,-56.00,4,44
-11.34,0.91,14.33,13.75,-99.00,-99.00,19,58
-11.54,0.91,14.33,13.73,-92.00,-92.00,33,72
-11.94,0.92,14.39,13.79,-130.00,-130.00,49,87
-13.21,0.91,14.36,13.74,-92.00,-92.00,64,101
-14.79,0.92,14.49,13.84,-58.00,-58.00,80,117
-16.61,0.92,14.54,13.84,73.00,73.00,96,131
-18.69,0.93,14.63,13.86,151.00,151.00,112,146
-19.78,0.91,14.43,13.61,153.00,153.00,125,157
-19.17,0.89,14.06,13.18,72.00,72.00,136,166
-17.79,0.85,13.48,12.55,-66.00,-66.00,144,174
-16.50,0.81,12.92,11.99,-105.00,-105.00,152,181
-15.46,0.78,12.44,11.50,-131.00,-131.00,161,188
-15.33,0.76,12.17,11.18,-107.00,-107.00,171,197
-15.85,0.74,11.90,10.92,-54.00,-54.00,181,206
-16.63,0.73,11.76,10.76,42.00,42.00,192,216
-17.92,0.72,11.56,10.56,98.00,98.00,203,226
-18.47,0.70,11.40,10.28,101.00,101.00,213,233
-18.51,0.68,11.14,9.87,75.00,75.00,222,240
-18.01,0.65,10.70,9.43,36.00,36.00,229,245
-17.60,0.62,10.24,8.94,0.00,0.00,235,250
-17.37,0.59,9.81,8.45,0.00,0.00,241,254
-17.37,0.57,9.43,7.99,0.00,0.00,248,258
-17.90,0.54,9.03,7.57,61.00,61.00,253,262
-18.22,0.51,8.65,7.17,67.00,67.00,259,266
-18.54,0.49,8.26,6.71,76.00,76.00,264,268
-18.54,0.46,7.82,6.23,66.00,66.00,267,270
-18.37,0.42,7.32,5.71,60.00,60.00,270,271
-18.12,0.39,6.85,5.18,45.00,45.00,273,271
-17.93,0.36,6.33,4.66,43.00,43.00,275,271
-18.00,0.33,5.84,4.20,52.00,52.00,276,271
-18.02,0.30,5.38,3.78,56.00,56.00,277,271
-18.28,0.27,4.91,3.40,71.00,71.00,278,271
-18.58,0.24,4.44,3.06,82.00,82.00,278,271
-19.06,0.22,3.97,2.73,104.00,104.00,278,271
-19.58,0.19,3.53,2.41,123.00,123.00,277,271
-19.92,0.17,3.06,2.10,132.00,132.00,276,270
-20.22,0.14,2.54,1.72,138.00,138.00,274,268
-20.17,0.11,2.02,1.33,127.00,127.00,271,265
-19.97,0.08,1.49,0.87,116.00,116.00,267,262
-20.13,0.04,0.91,0.42,122.00,122.00,262,258
-20.04,0.01,0.34,0.00,119.00,119.00,257,254
-19.96,-0.02,-0.19,-0.43,120.00,120.00,252,249
-19.85,-0.05,-0.74,-0.91,138.00,138.00,246,244
-19.82,-0.08,-1.26,-1.32,157.00,157.00,239,238
-19.38,-0.12,-1.87,-1.83,160.00,160.00,232,231
-18.84,-0.15,-2.45,-2.31,162.00,162.00,223,224
-18.38,-0.19,-3.08,-2.84,169.00,169.00,214,216
-17.59,-0.23,-3.75,-3.40,167.00,167.00,203,206
-16.48,-0.27,-4.43,-4.03,122.00,122.00,193,197
-15.10,-0.32,-5.10,-4.63,144.00,144.00,181,186
-13.96,-0.35,-5.71,-5.19,144.00,144.00,169,175
-12.63,-0.40,-6.38,-5.79,128.00,128.00,156,163
-11.15,-0.43,-6.97,-6.35,117.00,117.00,143,151
-9.56,-0.47,-7.59,-6.90,100.00,100.00,129,139
-8.50,-0.50,-8.11,-7.36,64.00,64.00,115,127
-7.33,-0.54,-8.68,-7.83,104.00,104.00,101,114
-6.13,-0.56,-9.10,-8.19,101.00,101.00,87,102
-4.76,-0.59,-9.59,-8.61,52.00,52.00,73,89
-3.51,-0.61,-9.94,-8.94,83.00,83.00,59,77
-2.13,-0.64,-10.33,-9.28,39.00,39.00,44,64
-1.03,-0.65,-10.60,-9.52,67.00,67.00,31,51
0.30,-0.67,-10.90,-9.80,60.00,60.00,16,38
1.90,-0.69,-11.12,-9.97,32.00,32.00,3,26
3.23,-0.70,-11.34,-10.18,-42.00,-42.00,-11,14
4.55,-0.70,-11.43,-10.25,-58.00,-58.00,-24,2
5.49,-0.71,-11.49,-10.28,-89.00,-89.00,-36,-8
5.29,-0.70,-11.43,-10.18,62.00,62.00,-47,-18
5.03,-0.69,-11.29,-10.02,100.00,100.00,-58,-27
5.01,-0.69,-11.25,-9.97,115.00,115.00,-69,-37
5.60,-0.69,-11.25,-9.92,92.00,92.00,-81,-46
7.12,-0.69,-11.26,-9.90,41.00,41.00,-93,-57
8.48,-0.69,-11.28,-9.94,-47.00,-47.00,-105,-68
9.65,-0.69,-11.32,-9.94,-62.00,-62.00,-117,-78
10.62,-0.69,-11.30,-9.83,0.00,0.00,-129,-87
11.18,-0.68,-11.27,-9.73,-64.00,-64.00,-140,-97
12.33,-0.67,-11.14,-9.61,-79.00,-79.00,-151,-105
12.51,-0.66,-10.98,-9.41,-51.00,-51.00,-160,-113
12.60,-0.64,-10.69,-9.13,0.00,0.00,-169,-120
12.97,-0.63,-10.43,-8.86,-57.00,-57.00,-177,-127
13.27,-0.61,-10.13,-8.57,-69.00,-69.00,-186,-133
13.61,-0.59,-9.85,-8.26,-72.00,-72.00,-193,-138
13.44,-0.57,-9.50,-7.91,-60.00,-60.00,-199,-143
12.81,-0.54,-9.08,-7.50,-30.00,-30.00,-205,-147
12.31,-0.51,-8.69,-7.11,0.00,0.00,-210,-151
12.27,-0.49,-8.30,-6.71,41.00,41.00,-215,-154
12.57,-0.47,-7.97,-6.39,0.00,0.00,-221,-158
13.10,-0.45,-7.69,-6.09,-67.00,-67.00,-226,-162
13.43,-0.43,-7.42,-5.83,-75.00,-75.00,-231,-165
13.68,-0.41,-7.09,-5.49,-76.00,-76.00,-235,-168
13.50,-0.38,-6.73,-5.11,-61.00,-61.00,-239,-169
13.24,-0.36,-6.35,-4.69,-49.00,-49.00,-242,-170
13.00,-0.33,-5.97,-4.27,-39.00,-39.00,-244,-170
12.77,-0.31,-5.57,-3.84,-33.00,-33.00,-246,-170
12.83,-0.28,-5.18,-3.46,-43.00,-43.00,-248,-170
12.94,-0.26,-4.83,-3.11,-50.00,-50.00,-250,-170
13.22,-0.24,-4.46,-2.80,-64.00,-64.00,-251,-170
13.66,-0.22,-4.11,-2.52,-88.00,-88.00,-252,-170
13.83,-0.19,-3.72,-2.24,-92.00,-92.00,-252,-170
14.16,-0.17,-3.30,-1.95,-120.00,-120.00,-251,-169
14.29,-0.15,-2.88,-1.66,-133.00,-133.00,-250,-168
14.21,-0.12,-2.40,-1.33,-136.00,-136.00,-248,-166
14.00,-0.09,-1.92,-0.96,-135.00,-135.00,-246,-164
13.62,-0.06,-1.40,-0.55,-134.00,-134.00,-242,-160
13.19,-0.03,-0.85,-0.11,-132.00,-132.00,-238,-156
12.37,0.00,-0.29,0.37,-97.00,-97.00,-233,-151
11.88,0.03,0.21,0.83,-121.00,-121.00,-227,-146
11.09,0.07,0.74,1.32,-117.00,-117.00,-222,-140
10.42,0.10,1.24,1.76,-117.00,-117.00,-215,-134
9.26,0.13,1.78,2.23,-95.00,-95.00,-209,-127
8.33,0.16,2.24,2.67,-89.00,-89.00,-202,-120
7.62,0.19,2.73,3.14,-97.00,-97.00,-194,-112
6.66,0.22,3.14,3.51,-86.00,-86.00,-187,-104
6.37,0.24,3.58,3.93,-82.00,-82.00,-179,-97
6.08,0.27,3.98,4.30,-125.00,-125.00,-171,-89
5.86,0.29,4.32,4.61,-133.00,-133.00,-163,-81
5.24,0.32,4.74,5.00,-135.00,-135.00,-154,-72
3.97,0.34,5.13,5.36,-83.00,-83.00,-145,-63
3.13,0.37,5.59,5.75,-102.00,-102.00,-135,-53
2.07,0.39,5.98,6.06,-96.00,-96.00,-125,-44
0.81,0.42,6.41,6.43,-50.00,-50.00,-114,-33
-0.35,0.44,6.74,6.71,-67.00,-67.00,-104,-24
-1.09,0.46,7.11,6.99,-76.00,-76.00,-93,-14
-2.14,0.48,7.35,7.27,-67.00,-67.00,-83,-3
-3.34,0.49,7.64,7.54,-49.00,-49.00,-72,6
-4.63,0.51,7.85,7.71,-30.00,-30.00,-62,16
-5.74,0.52,8.07,7.94,60.00,60.00,-51,27
-6.98,0.53,8.16,8.03,57.00,57.00,-42,36
-7.78,0.53,8.16,8.01,0.00,0.00,-34,44
-7.72,0.52,8.11,7.91,-42.00,-42.00,-25,52
-7.78,0.52,8.10,7.92,-42.00,-42.00,-17,59
-7.95,0.52,8.10,7.89,-65.00,-65.00,-9,68
-8.31,0.51,7.98,7.86,-57.00,-57.00,-1,75
-9.19,0.51,7.97,7.81,-30.00,-30.00,6,83
-10.11,0.51,7.91,7.75,47.00,47.00,14,91
-11.04,0.50,7.85,7.66,0.00,0.00,22,98
-11.61,0.50,7.78,7.51,68.00,68.00,29,104
-11.81,0.49,7.69,7.33,0.00,0.00,36,110
-12.03,0.48,7.52,7.12,0.00,0.00,42,116
-12.32,0.47,7.39,6.93,0.00,0.00,49,121
-12.94,0.45,7.19,6.72,72.00,72.00,55,126
-13.32,0.44,7.02,6.47,77.00,77.00,60,130
-13.42,0.42,6.77,6.09,67.00,67.00,65,133
-13.13,0.40,6.48,5.74,40.00,40.00,69,136
-12.71,0.37,6.12,5.32,-30.00,-30.00,72,137
-12.39,0.35,5.79,4.92,0.00,0.00,75,139
-12.32,0.33,5.52,4.57,0.00,0.00,78,140
-12.28,0.31,5.20,4.25,0.00,0.00,80,141
-12.47,0.29,4.94,3.92,51.00,51.00,83,143
-12.79,0.27,4.66,3.63,71.00,71.00,85,143
-12.37,0.25,4.34,3.29,45.00,45.00,87,144
-12.36,0.23,4.00,2.96,54.00,54.00,88,143
-12.34,0.20,3.65,2.64,64.00,64.00,88,143
-12.46,0.18,3.31,2.33,75.00,75.00,88,143
-12.55,0.16,2.95,2.05,90.00,90.00,88,142
-12.63,0.14,2.61,1.80,97.00,97.00,87,142
-12.65,0.12,2.21,1.50,106.00,106.00,86,140
-12.62,0.10,1.80,1.20,110.00,110.00,84,139
-12.46,0.07,1.38,0.87,112.00,112.00,81,136
-11.82,0.05,0.93,0.54,97.00,97.00,78,134
-11.28,0.02,0.46,0.13,93.00,93.00,74,130
-10.63,-0.01,0.00,-0.24,86.00,86.00,69,126
-10.00,-0.03,-0.45,-0.62,63.00,63.00,65,122
-9.47,-0.06,-0.88,-0.96,83.00,83.00,60,118
-8.88,-0.08,-1.22,-1.27,81.00,81.00,55,113
-8.30,-0.10,-1.58,-1.59,75.00,75.00,50,109
-7.75,-0.12,-1.92,-1.91,76.00,76.00,45,104
-7.14,-0.14,-2.25,-2.20,71.00,71.00,39,98
-6.37,-0.16,-2.52,-2.48,62.00,62.00,34,93
-5.84,-0.18,-2.84,-2.75,62.00,62.00,28,88
-5.27,-0.20,-3.08,-2.98,60.00,60.00,23,82
-4.56,-0.21,-3.32,-3.23,53.00,53.00,17,77
-4.04,-0.23,-3.54,-3.40,54.00,54.00,11,71
-3.43,-0.24,-3.75,-3.61,48.00,48.00,5,66
-2.92,-0.25,-3.90,-3.75,48.00,48.00,0,60
-2.33,-0.26,-4.06,-3.94,42.00,42.00,-5,55
-1.85,-0.27,-4.17,-4.05,42.00,42.00,-11,49
-1.48,-0.28,-4.28,-4.19,32.00,32.00,-16,44
-1.05,-0.28,-4.38,-4.27,46.00,46.00,-22,38
-0.56,-0.28,-4.44,-4.32,40.00,40.00,-27,33
-0.33,-0.29,-4.49,-4.37,45.00,45.00,-32,28
-0.06,-0.29,-4.54,-4.38,46.00,46.00,-38,23
0.36,-0.29,-4.61,-4.44,45.00,45.00,-43,18
0.76,-0.30,-4.68,-4.45,41.00,41.00,-49,14
1.20,-0.30,-4.73,-4.48,33.00,33.00,-54,9
1.61,-0.30,-4.78,-4.46,33.00,33.00,-60,4
1.98,-0.30,-4.85,-4.47,31.00,31.00,-65,0
2.28,-0.30,-4.89,-4.47,33.00,33.00,-71,-4
2.63,-0.30,-4.92,-4.43,-30.00,-30.00,-76,-9
3.09,-0.30,-4.93,-4.39,-36.00,-36.00,-82,-13
3.53,-0.30,-4.89,-4.28,0.00,0.00,-86,-16
3.64,-0.29,-4.80,-4.14,0.00,0.00,-91,-19
3.85,-0.29,-4.80,-4.01,0.00,0.00,-96,-22
3.88,-0.28,-4.77,-3.86,0.00,0.00,-100,-25
3.94,-0.27,-4.72,-3.73,0.00,0.00,-105,-28
4.16,-0.27,-4.68,-3.59,0.00,0.00,-109,-30
4.24,-0.26,-4.59,-3.45,31.00,31.00,-113,-32
4.47,-0.25,-4.51,-3.32,0.00,0.00,-117,-35
4.84,-0.25,-4.42,-3.20,0.00,0.00,-121,-37
5.17,-0.24,-4.36,-3.09,-52.00,-52.00,-125,-39
5.24,-0.23,-4.23,-2.97,-48.00,-48.00,-128,-41
5.26,-0.22,-4.12,-2.79,-39.00,-39.00,-131,-42
5.10,-0.21,-3.94,-2.61,0.00,0.00,-134,-43
5.04,-0.20,-3.76,-2.42,0.00,0.00,-136,-44
4.91,-0.19,-3.58,-2.25,0.00,0.00,-138,-44
4.90,-0.18,-3.41,-2.07,0.00,0.00,-140,-45
4.87,-0.17,-3.23,-1.94,0.00,0.00,-142,-46
4.83,-0.16,-3.08,-1.77,0.00,0.00,-143,-46
4.89,-0.15,-2.88,-1.61,0.00,0.00,-145,-46
5.04,-0.14,-2.72,-1.50,-45.00,-45.00,-146,-47
5.19,-0.13,-2.54,-1.38,-54.00,-54.00,-147,-47
5.11,-0.12,-2.34,-1.24,-49.00,-49.00,-147,-47
5.03,-0.10,-2.10,-1.09,-51.00,-51.00,-147,-47
5.13,-0.09,-1.87,-0.98,-62.00,-62.00,-147,-47
5.37,-0.08,-1.63,-0.88,-76.00,-76.00,-146,-47
5.39,-0.07,-1.42,-0.79,-79.00,-79.00,-146,-47
5.47,-0.06,-1.16,-0.67,-85.00,-85.00,-144,-46
5.33,-0.05,-0.90,-0.58,-83.00,-83.00,-143,-46
5.14,-0.03,-0.62,-0.42,-81.00,-81.00,-141,-45
4.79,-0.02,-0.32,-0.29,-75.00,-75.00,-138,-44
4.48,-0.00,0.00,-0.12,-70.00,-70.00,-136,-42
4.07,0.01,0.26,0.00,-66.00,-66.00,-133,-41
3.64,0.02,0.54,0.17,-60.00,-60.00,-130,-39
3.48,0.04,0.78,0.32,-66.00,-66.00,-127,-37
3.16,0.05,1.01,0.45,-63.00,-63.00,-123,-35
3.00,0.06,1.22,0.59,-66.00,-66.00,-120,-33
2.65,0.07,1.43,0.73,-53.00,-53.00,-117,-31
2.28,0.08,1.62,0.87,-59.00,-59.00,-113,-29
2.08,0.09,1.76,1.00,-62.00,-62.00,-110,-27
1.84,0.10,1.95,1.11,-60.00,-60.00,-106,-25
1.48,0.11,2.06,1.21,-57.00,-57.00,-103,-22
1.26,0.12,2.23,1.35,-60.00,-60.00,-99,-20
1.02,0.12,2.32,1.46,-59.00,-59.00,-95,-17
0.47,0.13,2.47,1.57,-48.00,-48.00,-91,-14
0.07,0.14,2.58,1.70,-43.00,-43.00,-88,-11
-0.22,0.15,2.68,1.84,-44.00,-44.00,-84,-8
-0.63,0.15,2.74,1.92,-37.00,-37.00,-81,-5
-0.94,0.16,2.80,2.04,-37.00,-37.00,-77,-2
-1.32,0.16,2.83,2.09,-32.00,-32.00,-74,0
-1.55,0.16,2.86,2.17,-35.00,-35.00,-71,3
-1.79,0.16,2.87,2.20,-33.00,-33.00,-67,6
-2.06,0.17,2.85,2.23,0.00,0.00,-65,8
-2.18,0.17,2.83,2.25,-35.00,-35.00,-62,11
-2.32,0.16,2.79,2.24,-37.00,-37.00,-60,13
-2.46,0.16,2.72,2.23,-35.00,-35.00,-57,15
-2.64,0.16,2.66,2.19,-31.00,-31.00,-55,17
-2.76,0.16,2.59,2.19,-32.00,-32.00,-53,19
-2.86,0.15,2.52,2.14,-30.00,-30.00,-51,21
-3.01,0.15,2.46,2.11,0.00,0.00,-49,23
-3.05,0.14,2.38,2.04,-30.00,-30.00,-47,25
-2.97,0.14,2.28,1.98,-37.00,-37.00,-46,26
-3.00,0.13,2.20,1.93,-37.00,-37.00,-44,28
-3.14,0.13,2.10,1.88,-30.00,-30.00,-43,29
-3.27,0.13,2.03,1.83,0.00,0.00,-42,30
-3.35,0.12,1.92,1.77,0.00,0.00,-41,32
-3.34,0.11,1.80,1.71,0.00,0.00,-40,33
-3.31,0.11,1.67,1.63,0.00,0.00,-40,34
-3.16,0.10,1.52,1.54,0.00,0.00,-39,35
-3.10,0.09,1.37,1.44,-39.00,-39.00,-39,35
-2.99,0.08,1.23,1.32,-38.00,-38.00,-39,35
-2.83,0.08,1.11,1.26,-44.00,-44.00,-39,36
-2.94,0.07,1.00,1.18,0.00,0.00,-39,37
-3.03,0.06,0.90,1.06,0.00,0.00,-39,37
-3.11,0.06,0.81,0.98,0.00,0.00,-39,37
-3.16,0.05,0.73,0.88,40.00,40.00,-39,37
-3.28,0.05,0.66,0.77,48.00,48.00,-40,37
-3.41,0.04,0.52,0.67,59.00,59.00,-40,36
-3.58,0.03,0.37,0.51,72.00,72.00,-41,35
-3.06,0.02,0.22,0.36,37.00,37.00,-43,34
-2.65,0.01,0.00,0.23,31.00,31.00,-44,33
-2.46,-0.00,-0.14,0.00,37.00,37.00,-46,32
-2.14,-0.01,-0.27,-0.12,-30.00,-30.00,-47,31
-2.02,-0.02,-0.38,-0.18,32.00,32.00,-49,30
-2.02,-0.02,-0.44,-0.23,38.00,38.00,-50,29
-1.85,-0.03,-0.52,-0.28,36.00,36.00,-51,29
-1.83,-0.03,-0.56,-0.28,37.00,37.00,-52,28
-1.79,-0.03,-0.60,-0.32,37.00,37.00,-53,28
-1.72,-0.03,-0.66,-0.31,38.00,38.00,-54,27
-1.70,-0.03,-0.69,-0.35,40.00,40.00,-55,27
-1.66,-0.03,-0.71,-0.34,40.00,40.00,-56,26
-1.56,-0.04,-0.76,-0.38,38.00,38.00,-57,26
-1.40,-0.04,-0.78,-0.39,34.00,34.00,-58,25
-1.21,-0.04,-0.82,-0.40,0.00,0.00,-59,24
-1.11,-0.04,-0.83,-0.40,0.00,0.00,-60,24
-1.12,-0.04,-0.82,-0.39,0.00,0.00,-61,24
-1.26,-0.04,-0.79,-0.37,44.00,44.00,-62,24
-1.09,-0.04,-0.78,-0.34,0.00,0.00,-62,24
-1.06,-0.03,-0.75,-0.30,0.00,0.00,-63,24
-1.21,-0.03,-0.70,-0.27,42.00,42.00,-63,24
-1.36,-0.03,-0.65,-0.24,47.00,47.00,-63,24
-1.31,-0.03,-0.61,-0.25,40.00,40.00,-64,23
-1.39,-0.03,-0.60,-0.22,43.00,43.00,-64,23
-1.12,-0.03,-0.56,-0.22,0.00,0.00,-65,23
-1.14,-0.03,-0.55,-0.22,0.00,0.00,-65,23
-1.27,-0.02,-0.50,-0.23,43.00,43.00,-65,23
-1.25,-0.02,-0.45,-0.20,37.00,37.00,-65,23
-1.27,-0.02,-0.40,-0.21,37.00,37.00,-65,22
-1.27,-0.02,-0.36,-0.19,37.00,37.00,-65,22
-1.18,-0.02,-0.33,-0.19,0.00,0.00,-65,22
-1.17,-0.02,-0.29,-0.20,0.00,0.00,-65,22
-1.14,-0.01,-0.26,-0.18,0.00,0.00,-65,22
-1.10,-0.01,-0.24,-0.16,0.00,0.00,-65,22
-1.02,-0.01,-0.21,-0.14,0.00,0.00,-65,22
-0.96,-0.01,-0.19,-0.13,0.00,0.00,-65,22
-0.88,-0.01,-0.17,-0.12,-39.00,-39.00,-65,22
-0.75,-0.01,-0.16,0.00,-44.00,-44.00,-65,22
-0.60,0.00,0.00,0.00,-53.00,-53.00,-64,23
-0.51,0.00,0.00,0.00,-59.00,-59.00,-63,23
-0.81,0.00,0.00,0.12,-39.00,-39.00,-62,24
-1.38,0.01,0.00,0.20,0.00,0.00,-61,25
-1.72,0.01,0.00,0.25,0.00,0.00,-60,26
-1.88,0.01,0.00,0.28,46.00,46.00,-60,27
-1.87,0.01,0.00,0.27,41.00,41.00,-60,27
-1.77,0.01,0.00,0.22,0.00,0.00,-60,27
-1.75,0.01,0.00,0.17,37.00,37.00,-60,26
-1.77,0.00,0.00,0.11,39.00,39.00,-60,26
-1.59,0.00,0.00,0.00,0.00,0.00,-61,25
-1.47,0.00,0.00,0.00,0.00,0.00,-61,25
-1.45,0.00,0.00,0.00,0.00,0.00,-61,25
-1.54,0.00,0.00,0.00,0.00,0.00,-61,25
-1.60,0.00,0.00,0.00,0.00,0.00,-61,25
-1.68,0.00,0.00,0.00,42.00,42.00,-61,25
-1.77,0.00,0.00,0.00,45.00,45.00,-61,25
-1.88,0.00,0.00,0.00,49.00,49.00,-62,25
-1.71,0.00,0.00,0.00,37.00,37.00,-62,24
-1.54,0.00,0.00,0.00,30.00,30.00,-63,24
-1.42,0.00,0.00,0.00,0.00,0.00,-63,23
-1.18,0.00,0.00,0.00,0.00,0.00,-64,23
-0.83,0.00,0.00,0.00,-55.00,-55.00,-64,22
-0.58,0.00,0.00,0.00,-60.00,-60.00,-64,22
-0.31,0.00,0.00,0.00,-67.00,-67.00,-63,23
-0.47,0.01,0.14,0.12,-66.00,-66.00,-62,24
-0.99,0.01,0.22,0.23,31.00,31.00,-61,25
-1.14,0.02,0.30,0.30,-37.00,-37.00,-60,27
-1.05,0.02,0.34,0.36,-52.00,-52.00,-59,27
-1.00,0.03,0.42,0.40,-55.00,-55.00,-58,28
-1.55,0.03,0.49,0.43,-31.00,-31.00,-56,29
-1.86,0.03,0.54,0.51,0.00,0.00,-56,30
-2.07,0.04,0.56,0.53,0.00,0.00,-55,31
-2.19,0.04,0.58,0.52,0.00,0.00,-54,31
-2.22,0.04,0.59,0.50,0.00,0.00,-53,32
-2.23,0.03,0.56,0.47,0.00,0.00,-53,32
-2.35,0.03,0.52,0.42,0.00,0.00,-53,32
-2.41,0.03,0.47,0.38,41.00,41.00,-53,32
-2.46,0.02,0.40,0.32,43.00,43.00,-53,32
-2.47,0.02,0.29,0.24,47.00,47.00,-54,31
-2.57,0.01,0.16,0.14,54.00,54.00,-55,30
-2.06,0.00,0.00,0.00,35.00,35.00,-56,29
-1.69,-0.00,0.00,-0.14,0.00,0.00,-57,28
-1.56,-0.01,0.00,-0.18,0.00,0.00,-57,27
-1.52,-0.01,0.00,-0.21,0.00,0.00,-58,27
-1.54,-0.01,0.00,-0.21,0.00,0.00,-58,26
-1.52,-0.01,0.00,-0.19,0.00,0.00,-58,26
-1.57,-0.01,0.00,-0.17,0.00,0.00,-58,26
-1.69,-0.00,0.00,-0.15,0.00,0.00,-57,26
-1.79,-0.00,0.00,-0.14,40.00,40.00,-57,26
-1.79,-0.00,0.00,-0.15,41.00,41.00,-57,26
-1.84,-0.01,0.00,-0.20,45.00,45.00,-57,25
-1.85,-0.01,0.00,-0.25,45.00,45.00,-57,25
-1.70,-0.01,0.00,-0.32,38.00,38.00,-57,24
-1.67,-0.01,0.00,-0.32,38.00,38.00,-57,23
-1.62,-0.01,0.00,-0.36,38.00,38.00,-57,23
-1.57,-0.01,0.00,-0.37,34.00,34.00,-57,22
-1.51,-0.01,0.00,-0.40,34.00,34.00,-57,21
-1.39,-0.01,0.00,-0.43,0.00,0.00,-57,21
-1.32,-0.01,0.00,-0.44,0.00,0.00,-57,20
-1.32,-0.01,0.00,-0.42,0.00,0.00,-57,20
-1.37,-0.01,0.00,-0.38,0.00,0.00,-57,20
-1.45,-0.01,0.00,-0.34,39.00,39.00,-57,20
-1.51,-0.01,0.00,-0.30,41.00,41.00,-57,20
-1.59,-0.01,0.00,-0.30,43.00,43.00,-57,20
-1.60,-0.01,0.00,-0.29,42.00,42.00,-57,19
-1.63,-0.01,0.00,-0.31,45.00,45.00,-57,19
-1.66,-0.01,0.00,-0.30,47.00,47.00,-57,18
-1.73,-0.01,0.00,-0.30,48.00,48.00,-57,18
-1.70,-0.01,0.00,-0.29,48.00,48.00,-58,18
-1.66,-0.01,0.00,-0.31,47.00,47.00,-58,18
-1.69,-0.01,0.00,-0.30,48.00,48.00,-58,17
-1.66,-0.01,0.00,-0.30,46.00,46.00,-59,17
-1.55,-0.01,0.00,-0.31,43.00,43.00,-60,17
-1.45,-0.01,0.00,-0.31,41.00,41.00,-61,16
-1.45,-0.01,0.00,-0.28,43.00,43.00,-61,16
-1.45,-0.01,0.00,-0.25,44.00,44.00,-62,16
-1.46,-0.01,0.00,-0.22,45.00,45.00,-63,16
-1.41,-0.01,0.00,-0.20,44.00,44.00,-64,16
-1.35,-0.01,0.00,-0.18,42.00,42.00,-65,16
-1.38,-0.01,0.00,-0.16,44.00,44.00,-66,16
-1.44,-0.01,-0.12,-0.15,49.00,49.00,-67,16
-1.46,-0.01,-0.20,-0.13,51.00,51.00,-68,16
-1.46,-0.01,-0.30,-0.12,52.00,52.00,-69,16
-1.39,-0.02,-0.39,-0.11,52.00,52.00,-71,16
-1.38,-0.02,-0.49,0.00,53.00,53.00,-72,16
-1.33,-0.02,-0.59,0.00,52.00,52.00,-74,16
-1.29,-0.02,-0.72,0.00,52.00,52.00,-76,16
-1.09,-0.03,-0.84,0.00,48.00,48.00,-77,16
-0.89,-0.03,-0.94,0.00,43.00,43.00,-80,15
-0.64,-0.03,-1.04,0.00,38.00,38.00,-82,15
-0.52,-0.04,-1.13,0.00,40.00,40.00,-83,14
-0.39,-0.04,-1.18,0.00,38.00,38.00,-85,14
-0.25,-0.04,-1.20,0.00,37.00,37.00,-87,13
-0.17,-0.04,-1.24,0.00,37.00,37.00,-89,13
-0.05,-0.04,-1.27,0.00,33.00,33.00,-90,13
0.02,-0.04,-1.28,0.00,37.00,37.00,-92,12
-0.03,-0.04,-1.27,0.00,42.00,42.00,-93,12
-0.09,-0.04,-1.27,0.00,47.00,47.00,-94,12
-0.13,-0.04,-1.23,0.00,51.00,51.00,-95,12
